Fast Name,Charged Name,Fast Type,Fast Power,Fast Energy,Fast Power Per Energy,Charged Type,Charged Power,Charged Energy,Charged Power Per Energy,Charged Rate
Hex,Bone Club,Ghost,6,12,0.5,Ground,40,-35,-1.1428571428571428,3.0
Hex,Cross Poison,Ghost,6,12,0.5,Poison,50,-35,-1.4285714285714286,3.0
Present,Mirror Shot,Normal,3,12,0.25,Steel,35,-35,-1.0,3.0
Hex,Dragon Claw,Ghost,6,12,0.5,Dragon,50,-35,-1.4285714285714286,3.0
Present,Fell Stinger,Normal,3,12,0.25,Bug,20,-35,-0.5714285714285714,3.0
Hex,Rest,Ghost,6,12,0.5,Normal,50,-35,-1.4285714285714286,3.0
Present,Cross Poison,Normal,3,12,0.25,Poison,50,-35,-1.4285714285714286,3.0
Gust,Dragon Claw,Flying,16,12,1.3333333333333333,Dragon,50,-35,-1.4285714285714286,3.0
Gust,Shadow Punch,Flying,16,12,1.3333333333333333,Ghost,40,-35,-1.1428571428571428,3.0
Bullet Seed,Fell Stinger,Grass,5,13,0.38461538461538464,Bug,20,-35,-0.5714285714285714,3.0
Bullet Seed,Muddy Water,Grass,5,13,0.38461538461538464,Water,35,-35,-1.0,3.0
Hex,Muddy Water,Ghost,6,12,0.5,Water,35,-35,-1.0,3.0
Hex,Fell Stinger,Ghost,6,12,0.5,Bug,20,-35,-0.5714285714285714,3.0
Bullet Seed,Razor Shell,Grass,5,13,0.38461538461538464,Water,35,-35,-1.0,3.0
Bullet Seed,Power Up Punch,Grass,5,13,0.38461538461538464,Fighting,20,-35,-0.5714285714285714,3.0
Bullet Seed,Sacred Sword,Grass,5,13,0.38461538461538464,Fighting,60,-35,-1.7142857142857142,3.0
Hex,Mirror Shot,Ghost,6,12,0.5,Steel,35,-35,-1.0,3.0
Present,Psycho Boost,Normal,3,12,0.25,Psychic,70,-35,-2.0,3.0
Present,Aqua Tail,Normal,3,12,0.25,Water,55,-35,-1.5714285714285714,3.0
Hex,Weather Ball Water,Ghost,6,12,0.5,Water,55,-35,-1.5714285714285714,3.0
Bullet Seed,Psychic Fangs,Grass,5,13,0.38461538461538464,Psychic,40,-35,-1.1428571428571428,3.0
Present,Shadow Punch,Normal,3,12,0.25,Ghost,40,-35,-1.1428571428571428,3.0
Bullet Seed,Breaking Swipe,Grass,5,13,0.38461538461538464,Dragon,50,-35,-1.4285714285714286,3.0
Bullet Seed,Double Iron Bash,Grass,5,13,0.38461538461538464,Steel,50,-35,-1.4285714285714286,3.0
Hex,Weather Ball Rock,Ghost,6,12,0.5,Rock,55,-35,-1.5714285714285714,3.0
Water Shuriken,Blaze Kick,Water,6,14,0.42857142857142855,Fire,60,-40,-1.5,3.0
Hex,Weather Ball Ice,Ghost,6,12,0.5,Ice,55,-35,-1.5714285714285714,3.0
Present,Weather Ball Fire,Normal,3,12,0.25,Fire,55,-35,-1.5714285714285714,3.0
Present,Weather Ball Ice,Normal,3,12,0.25,Ice,55,-35,-1.5714285714285714,3.0
Bullet Seed,Weather Ball Normal,Grass,5,13,0.38461538461538464,Normal,55,-35,-1.5714285714285714,3.0
Water Shuriken,Razor Shell,Water,6,14,0.42857142857142855,Water,35,-35,-1.0,3.0
Incinerate,Wrap Pink,Fire,20,20,1.0,Normal,25,-45,-0.5555555555555556,3.0
Incinerate,Thunderbolt,Fire,20,20,1.0,Electric,90,-55,-1.6363636363636365,3.0
Double Kick,Sacred Sword,Fighting,8,12,0.6666666666666666,Fighting,60,-35,-1.7142857142857142,3.0
Double Kick,Weather Ball Normal,Fighting,8,12,0.6666666666666666,Normal,55,-35,-1.5714285714285714,3.0
Double Kick,Psychic Fangs,Fighting,8,12,0.6666666666666666,Psychic,40,-35,-1.1428571428571428,3.0
Double Kick,Breaking Swipe,Fighting,8,12,0.6666666666666666,Dragon,50,-35,-1.4285714285714286,3.0
Double Kick,Double Iron Bash,Fighting,8,12,0.6666666666666666,Steel,50,-35,-1.4285714285714286,3.0
Water Shuriken,Rest,Water,6,14,0.42857142857142855,Normal,50,-35,-1.4285714285714286,3.0
Water Shuriken,Body Slam,Water,6,14,0.42857142857142855,Normal,60,-35,-1.7142857142857142,3.0
Yawn,Cross Chop,Normal,0,12,0.0,Fighting,55,-35,-1.5714285714285714,3.0
Water Shuriken,Stomp,Water,6,14,0.42857142857142855,Normal,55,-40,-1.375,3.0
Water Shuriken,Horn Attack,Water,6,14,0.42857142857142855,Normal,40,-35,-1.1428571428571428,3.0
Water Shuriken,Swift,Water,6,14,0.42857142857142855,Normal,55,-40,-1.375,3.0
Water Shuriken,Brick Break,Water,6,14,0.42857142857142855,Fighting,40,-40,-1.0,3.0
Water Shuriken,Leaf Blade,Water,6,14,0.42857142857142855,Grass,70,-35,-2.0,3.0
Water Shuriken,Fire Punch,Water,6,14,0.42857142857142855,Fire,55,-40,-1.375,3.0
Snarl,Cross Chop,Dark,5,13,0.38461538461538464,Fighting,55,-35,-1.5714285714285714,3.0
Snarl,Night Slash,Dark,5,13,0.38461538461538464,Dark,50,-35,-1.4285714285714286,3.0
Snarl,Aqua Tail,Dark,5,13,0.38461538461538464,Water,55,-35,-1.5714285714285714,3.0
Snarl,Shadow Punch,Dark,5,13,0.38461538461538464,Ghost,40,-35,-1.1428571428571428,3.0
Snarl,Dragon Claw,Dark,5,13,0.38461538461538464,Dragon,50,-35,-1.4285714285714286,3.0
Snarl,Cross Poison,Dark,5,13,0.38461538461538464,Poison,50,-35,-1.4285714285714286,3.0
Snarl,Bone Club,Dark,5,13,0.38461538461538464,Ground,40,-35,-1.1428571428571428,3.0
Snarl,Leaf Blade,Dark,5,13,0.38461538461538464,Grass,70,-35,-2.0,3.0
Snarl,Horn Attack,Dark,5,13,0.38461538461538464,Normal,40,-35,-1.1428571428571428,3.0
Snarl,Body Slam,Dark,5,13,0.38461538461538464,Normal,60,-35,-1.7142857142857142,3.0
Snarl,Rest,Dark,5,13,0.38461538461538464,Normal,50,-35,-1.4285714285714286,3.0
Double Kick,Power Up Punch,Fighting,8,12,0.6666666666666666,Fighting,20,-35,-0.5714285714285714,3.0
Snarl,Psycho Boost,Dark,5,13,0.38461538461538464,Psychic,70,-35,-2.0,3.0
Double Kick,Razor Shell,Fighting,8,12,0.6666666666666666,Water,35,-35,-1.0,3.0
Yawn,Night Slash,Normal,0,12,0.0,Dark,50,-35,-1.4285714285714286,3.0
Double Kick,Cross Chop,Fighting,8,12,0.6666666666666666,Fighting,55,-35,-1.5714285714285714,3.0
Double Kick,Night Slash,Fighting,8,12,0.6666666666666666,Dark,50,-35,-1.4285714285714286,3.0
Double Kick,Aqua Tail,Fighting,8,12,0.6666666666666666,Water,55,-35,-1.5714285714285714,3.0
Double Kick,Shadow Punch,Fighting,8,12,0.6666666666666666,Ghost,40,-35,-1.1428571428571428,3.0
Yawn,Bone Club,Normal,0,12,0.0,Ground,40,-35,-1.1428571428571428,3.0
Double Kick,Dragon Claw,Fighting,8,12,0.6666666666666666,Dragon,50,-35,-1.4285714285714286,3.0
Double Kick,Cross Poison,Fighting,8,12,0.6666666666666666,Poison,50,-35,-1.4285714285714286,3.0
Double Kick,Bone Club,Fighting,8,12,0.6666666666666666,Ground,40,-35,-1.1428571428571428,3.0
Yawn,Cross Poison,Normal,0,12,0.0,Poison,50,-35,-1.4285714285714286,3.0
Yawn,Dragon Claw,Normal,0,12,0.0,Dragon,50,-35,-1.4285714285714286,3.0
Double Kick,Leaf Blade,Fighting,8,12,0.6666666666666666,Grass,70,-35,-2.0,3.0
Double Kick,Horn Attack,Fighting,8,12,0.6666666666666666,Normal,40,-35,-1.1428571428571428,3.0
Water Shuriken,Rock Blast,Water,6,14,0.42857142857142855,Rock,50,-40,-1.25,3.0
Double Kick,Body Slam,Fighting,8,12,0.6666666666666666,Normal,60,-35,-1.7142857142857142,3.0
Water Shuriken,Sand Tomb,Water,6,14,0.42857142857142855,Ground,25,-40,-0.625,3.0
Double Kick,Rest,Fighting,8,12,0.6666666666666666,Normal,50,-35,-1.4285714285714286,3.0
Yawn,Shadow Punch,Normal,0,12,0.0,Ghost,40,-35,-1.1428571428571428,3.0
Double Kick,Psycho Boost,Fighting,8,12,0.6666666666666666,Psychic,70,-35,-2.0,3.0
Double Kick,Weather Ball Fire,Fighting,8,12,0.6666666666666666,Fire,55,-35,-1.5714285714285714,3.0
Double Kick,Weather Ball Ice,Fighting,8,12,0.6666666666666666,Ice,55,-35,-1.5714285714285714,3.0
Double Kick,Weather Ball Rock,Fighting,8,12,0.6666666666666666,Rock,55,-35,-1.5714285714285714,3.0
Double Kick,Weather Ball Water,Fighting,8,12,0.6666666666666666,Water,55,-35,-1.5714285714285714,3.0
Yawn,Aqua Tail,Normal,0,12,0.0,Water,55,-35,-1.5714285714285714,3.0
Double Kick,Mirror Shot,Fighting,8,12,0.6666666666666666,Steel,35,-35,-1.0,3.0
Double Kick,Fell Stinger,Fighting,8,12,0.6666666666666666,Bug,20,-35,-0.5714285714285714,3.0
Double Kick,Muddy Water,Fighting,8,12,0.6666666666666666,Water,35,-35,-1.0,3.0
Snarl,Weather Ball Fire,Dark,5,13,0.38461538461538464,Fire,55,-35,-1.5714285714285714,3.0
Snarl,Weather Ball Ice,Dark,5,13,0.38461538461538464,Ice,55,-35,-1.5714285714285714,3.0
Snarl,Weather Ball Rock,Dark,5,13,0.38461538461538464,Rock,55,-35,-1.5714285714285714,3.0
Rollout,Mirror Shot,Rock,5,13,0.38461538461538464,Steel,35,-35,-1.0,3.0
Rollout,Fell Stinger,Rock,5,13,0.38461538461538464,Bug,20,-35,-0.5714285714285714,3.0
Water Shuriken,Cross Poison,Water,6,14,0.42857142857142855,Poison,50,-35,-1.4285714285714286,3.0
Rollout,Muddy Water,Rock,5,13,0.38461538461538464,Water,35,-35,-1.0,3.0
Rollout,Razor Shell,Rock,5,13,0.38461538461538464,Water,35,-35,-1.0,3.0
Rollout,Power Up Punch,Rock,5,13,0.38461538461538464,Fighting,20,-35,-0.5714285714285714,3.0
Rollout,Sacred Sword,Rock,5,13,0.38461538461538464,Fighting,60,-35,-1.7142857142857142,3.0
Rollout,Weather Ball Normal,Rock,5,13,0.38461538461538464,Normal,55,-35,-1.5714285714285714,3.0
Rollout,Psychic Fangs,Rock,5,13,0.38461538461538464,Psychic,40,-35,-1.1428571428571428,3.0
Rollout,Breaking Swipe,Rock,5,13,0.38461538461538464,Dragon,50,-35,-1.4285714285714286,3.0
Rollout,Double Iron Bash,Rock,5,13,0.38461538461538464,Steel,50,-35,-1.4285714285714286,3.0
Water Shuriken,Dragon Claw,Water,6,14,0.42857142857142855,Dragon,50,-35,-1.4285714285714286,3.0
Water Shuriken,Sludge,Water,6,14,0.42857142857142855,Poison,50,-40,-1.25,3.0
Water Shuriken,Vice Grip,Water,6,14,0.42857142857142855,Normal,40,-40,-1.0,3.0
Water Shuriken,Cross Chop,Water,6,14,0.42857142857142855,Fighting,55,-35,-1.5714285714285714,3.0
Water Shuriken,Ice Punch,Water,6,14,0.42857142857142855,Ice,55,-40,-1.375,3.0
Water Shuriken,Heart Stamp,Water,6,14,0.42857142857142855,Psychic,40,-40,-1.0,3.0
Water Shuriken,Drill Peck,Water,6,14,0.42857142857142855,Flying,65,-40,-1.625,3.0
Water Shuriken,Aerial Ace,Water,6,14,0.42857142857142855,Flying,55,-40,-1.375,3.0
Water Shuriken,Poison Fang,Water,6,14,0.42857142857142855,Poison,45,-40,-1.125,3.0
Water Shuriken,Night Slash,Water,6,14,0.42857142857142855,Dark,50,-35,-1.4285714285714286,3.0
Water Shuriken,Bubble Beam,Water,6,14,0.42857142857142855,Water,25,-40,-0.625,3.0
Water Shuriken,Low Sweep,Water,6,14,0.42857142857142855,Fighting,40,-40,-1.0,3.0
Water Shuriken,Aqua Tail,Water,6,14,0.42857142857142855,Water,55,-35,-1.5714285714285714,3.0
Water Shuriken,Shadow Punch,Water,6,14,0.42857142857142855,Ghost,40,-35,-1.1428571428571428,3.0
Rollout,Weather Ball Water,Rock,5,13,0.38461538461538464,Water,55,-35,-1.5714285714285714,3.0
Rollout,Weather Ball Rock,Rock,5,13,0.38461538461538464,Rock,55,-35,-1.5714285714285714,3.0
Rollout,Weather Ball Ice,Rock,5,13,0.38461538461538464,Ice,55,-35,-1.5714285714285714,3.0
Rollout,Weather Ball Fire,Rock,5,13,0.38461538461538464,Fire,55,-35,-1.5714285714285714,3.0
Snarl,Weather Ball Water,Dark,5,13,0.38461538461538464,Water,55,-35,-1.5714285714285714,3.0
Snarl,Mirror Shot,Dark,5,13,0.38461538461538464,Steel,35,-35,-1.0,3.0
Snarl,Fell Stinger,Dark,5,13,0.38461538461538464,Bug,20,-35,-0.5714285714285714,3.0
Snarl,Muddy Water,Dark,5,13,0.38461538461538464,Water,35,-35,-1.0,3.0
Snarl,Razor Shell,Dark,5,13,0.38461538461538464,Water,35,-35,-1.0,3.0
Snarl,Power Up Punch,Dark,5,13,0.38461538461538464,Fighting,20,-35,-0.5714285714285714,3.0
Snarl,Sacred Sword,Dark,5,13,0.38461538461538464,Fighting,60,-35,-1.7142857142857142,3.0
Snarl,Weather Ball Normal,Dark,5,13,0.38461538461538464,Normal,55,-35,-1.5714285714285714,3.0
Snarl,Psychic Fangs,Dark,5,13,0.38461538461538464,Psychic,40,-35,-1.1428571428571428,3.0
Snarl,Breaking Swipe,Dark,5,13,0.38461538461538464,Dragon,50,-35,-1.4285714285714286,3.0
Snarl,Double Iron Bash,Dark,5,13,0.38461538461538464,Steel,50,-35,-1.4285714285714286,3.0
Rollout,Cross Chop,Rock,5,13,0.38461538461538464,Fighting,55,-35,-1.5714285714285714,3.0
Yawn,Leaf Blade,Normal,0,12,0.0,Grass,70,-35,-2.0,3.0
Rollout,Night Slash,Rock,5,13,0.38461538461538464,Dark,50,-35,-1.4285714285714286,3.0
Water Shuriken,X Scissor,Water,6,14,0.42857142857142855,Bug,65,-40,-1.625,3.0
Rollout,Shadow Punch,Rock,5,13,0.38461538461538464,Ghost,40,-35,-1.1428571428571428,3.0
Rollout,Dragon Claw,Rock,5,13,0.38461538461538464,Dragon,50,-35,-1.4285714285714286,3.0
Water Shuriken,Mud Bomb,Water,6,14,0.42857142857142855,Ground,60,-40,-1.5,3.0
Rollout,Cross Poison,Rock,5,13,0.38461538461538464,Poison,50,-35,-1.4285714285714286,3.0
Rollout,Bone Club,Rock,5,13,0.38461538461538464,Ground,40,-35,-1.1428571428571428,3.0
Water Shuriken,Bone Club,Water,6,14,0.42857142857142855,Ground,40,-35,-1.1428571428571428,3.0
Rollout,Leaf Blade,Rock,5,13,0.38461538461538464,Grass,70,-35,-2.0,3.0
Rollout,Horn Attack,Rock,5,13,0.38461538461538464,Normal,40,-35,-1.1428571428571428,3.0
Rollout,Body Slam,Rock,5,13,0.38461538461538464,Normal,60,-35,-1.7142857142857142,3.0
Rollout,Rest,Rock,5,13,0.38461538461538464,Normal,50,-35,-1.4285714285714286,3.0
Rollout,Psycho Boost,Rock,5,13,0.38461538461538464,Psychic,70,-35,-2.0,3.0
Rollout,Aqua Tail,Rock,5,13,0.38461538461538464,Water,55,-35,-1.5714285714285714,3.0
Water Shuriken,Surf,Water,6,14,0.42857142857142855,Water,65,-40,-1.625,3.0
Water Shuriken,Doom Desire,Water,6,14,0.42857142857142855,Steel,75,-40,-1.875,3.0
Water Shuriken,Psycho Boost,Water,6,14,0.42857142857142855,Psychic,70,-35,-2.0,3.0
Water Shuriken,Super Power,Water,6,14,0.42857142857142855,Fighting,85,-40,-2.125,3.0
Water Shuriken,Mirror Shot,Water,6,14,0.42857142857142855,Steel,35,-35,-1.0,3.0
Incinerate,Avalanche,Fire,20,20,1.0,Ice,90,-45,-2.0,3.0
Incinerate,Brave Bird,Fire,20,20,1.0,Flying,130,-55,-2.3636363636363638,3.0
Incinerate,Sky Attack,Fire,20,20,1.0,Flying,75,-50,-1.5,3.0
Incinerate,Silver Wind,Fire,20,20,1.0,Bug,60,-45,-1.3333333333333333,3.0
Incinerate,Night Shade,Fire,20,20,1.0,Ghost,60,-55,-1.0909090909090908,3.0
Incinerate,Gyro Ball,Fire,20,20,1.0,Steel,80,-60,-1.3333333333333333,3.0
Incinerate,Heavy Slam,Fire,20,20,1.0,Steel,70,-50,-1.4,3.0
Incinerate,Overheat,Fire,20,20,1.0,Fire,130,-55,-2.3636363636363638,3.0
Incinerate,Grass Knot,Fire,20,20,1.0,Grass,90,-50,-1.8,3.0
Incinerate,Energy Ball,Fire,20,20,1.0,Grass,90,-55,-1.6363636363636365,3.0
Incinerate,Mirror Coat,Fire,20,20,1.0,Psychic,60,-55,-1.0909090909090908,3.0
Incinerate,Outrage,Fire,20,20,1.0,Dragon,110,-60,-1.8333333333333333,3.0
Incinerate,Crunch,Fire,20,20,1.0,Dark,70,-45,-1.5555555555555556,3.0
Incinerate,Foul Play,Fire,20,20,1.0,Dark,70,-45,-1.5555555555555556,3.0
Yawn,Psychic Fangs,Normal,0,12,0.0,Psychic,40,-35,-1.1428571428571428,3.0
Yawn,Weather Ball Normal,Normal,0,12,0.0,Normal,55,-35,-1.5714285714285714,3.0
Incinerate,Origin Pulse,Fire,20,20,1.0,Water,130,-60,-2.1666666666666665,3.0
Incinerate,Precipice Blades,Fire,20,20,1.0,Ground,130,-60,-2.1666666666666665,3.0
Incinerate,Frenzy Plant,Fire,20,20,1.0,Grass,100,-45,-2.2222222222222223,3.0
Incinerate,Blast Burn,Fire,20,20,1.0,Fire,110,-50,-2.2,3.0
Incinerate,Last Resort,Fire,20,20,1.0,Normal,90,-55,-1.6363636363636365,3.0
Incinerate,Meteor Mash,Fire,20,20,1.0,Steel,100,-50,-2.0,3.0
Incinerate,Acid Spray,Fire,20,20,1.0,Poison,20,-45,-0.4444444444444444,3.0
Water Shuriken,Fell Stinger,Water,6,14,0.42857142857142855,Bug,20,-35,-0.5714285714285714,3.0
Incinerate,Wild Charge,Fire,20,20,1.0,Electric,100,-45,-2.2222222222222223,3.0
Incinerate,Aurora Beam,Fire,20,20,1.0,Ice,80,-60,-1.3333333333333333,3.0
Incinerate,Dynamic Punch,Fire,20,20,1.0,Fighting,90,-50,-1.8,3.0
Incinerate,Twister,Fire,20,20,1.0,Dragon,45,-45,-1.0,3.0
Incinerate,Dragon Pulse,Fire,20,20,1.0,Dragon,90,-60,-1.5,3.0
Incinerate,Disarming Voice,Fire,20,20,1.0,Fairy,70,-45,-1.5555555555555556,3.0
Incinerate,Draining Kiss,Fire,20,20,1.0,Fairy,60,-55,-1.0909090909090908,3.0
Incinerate,Moonblast,Fire,20,20,1.0,Fairy,110,-60,-1.8333333333333333,3.0
Incinerate,Play Rough,Fire,20,20,1.0,Fairy,90,-60,-1.5,3.0
Incinerate,Sludge Bomb,Fire,20,20,1.0,Poison,80,-50,-1.6,3.0
Incinerate,Bulldoze,Fire,20,20,1.0,Ground,80,-60,-1.3333333333333333,3.0
Incinerate,Signal Beam,Fire,20,20,1.0,Bug,75,-55,-1.3636363636363635,3.0
Incinerate,Flame Charge,Fire,20,20,1.0,Fire,65,-50,-1.3,3.0
Incinerate,Flame Burst,Fire,20,20,1.0,Fire,70,-55,-1.2727272727272727,3.0
Incinerate,Brine,Fire,20,20,1.0,Water,60,-50,-1.2,3.0
Incinerate,Earth Power,Fire,20,20,1.0,Ground,90,-55,-1.6363636363636365,3.0
Incinerate,Water Pulse,Fire,20,20,1.0,Water,80,-55,-1.4545454545454546,3.0
Incinerate,Psychic,Fire,20,20,1.0,Psychic,75,-55,-1.3636363636363635,3.0
Incinerate,Psystrike,Fire,20,20,1.0,Psychic,90,-45,-2.0,3.0
Incinerate,Icy Wind,Fire,20,20,1.0,Ice,60,-45,-1.3333333333333333,3.0
Incinerate,Power Whip,Fire,20,20,1.0,Grass,90,-50,-1.8,3.0
Incinerate,Air Cutter,Fire,20,20,1.0,Flying,60,-55,-1.0909090909090908,3.0
Yawn,Double Iron Bash,Normal,0,12,0.0,Steel,50,-35,-1.4285714285714286,3.0
Yawn,Breaking Swipe,Normal,0,12,0.0,Dragon,50,-35,-1.4285714285714286,3.0
Incinerate,Hyper Fang,Fire,20,20,1.0,Normal,80,-50,-1.6,3.0
Water Shuriken,Drain Punch,Water,6,14,0.42857142857142855,Fighting,20,-40,-0.5,3.0
Water Shuriken,Leaf Tornado,Water,6,14,0.42857142857142855,Grass,45,-40,-1.125,3.0
Incinerate,Wrap Green,Fire,20,20,1.0,Normal,25,-45,-0.5555555555555556,3.0
Incinerate,Close Combat,Fire,20,20,1.0,Fighting,100,-45,-2.2222222222222223,3.0
Incinerate,Scald,Fire,20,20,1.0,Water,85,-50,-1.7,3.0
Incinerate,Thunder,Fire,20,20,1.0,Electric,100,-60,-1.6666666666666667,3.0
Incinerate,Crabhammer,Fire,20,20,1.0,Water,85,-50,-1.7,3.0
Incinerate,Octazooka,Fire,20,20,1.0,Water,50,-50,-1.0,3.0
Yawn,Weather Ball Fire,Normal,0,12,0.0,Fire,55,-35,-1.5714285714285714,3.0
Incinerate,High Horsepower,Fire,20,20,1.0,Ground,100,-60,-1.6666666666666667,3.0
Yawn,Psycho Boost,Normal,0,12,0.0,Psychic,70,-35,-2.0,3.0
Incinerate,Mystical Fire,Fire,20,20,1.0,Fire,60,-45,-1.3333333333333333,3.0
Incinerate,Liquidation,Fire,20,20,1.0,Water,70,-45,-1.5555555555555556,3.0
Incinerate,Spacial Rend,Fire,20,20,1.0,Dragon,95,-50,-1.9,3.0
Incinerate,Oblivion Wing,Fire,20,20,1.0,Flying,85,-50,-1.7,3.0
Incinerate,Natures Madness,Fire,20,20,1.0,Fairy,80,-50,-1.6,3.0
Incinerate,Triple Axel,Fire,20,20,1.0,Ice,60,-45,-1.3333333333333333,3.0
Incinerate,Trailblaze,Fire,20,20,1.0,Grass,65,-50,-1.3,3.0
Incinerate,Scorching Sands,Fire,20,20,1.0,Ground,80,-50,-1.6,3.0
Incinerate,Bleakwind Storm,Fire,20,20,1.0,Flying,60,-45,-1.3333333333333333,3.0
Incinerate,Sandsear Storm,Fire,20,20,1.0,Ground,60,-45,-1.3333333333333333,3.0
Incinerate,Wildbolt Storm,Fire,20,20,1.0,Electric,60,-45,-1.3333333333333333,3.0
Incinerate,Volt Tackle,Fire,20,20,1.0,Electric,90,-50,-1.8,3.0
Incinerate,Darkest Lariat,Fire,20,20,1.0,Dark,120,-60,-2.0,3.0
Incinerate,High Jump Kick,Fire,20,20,1.0,Fighting,110,-55,-2.0,3.0
Water Shuriken,Hydro Cannon,Water,6,14,0.42857142857142855,Water,80,-40,-2.0,3.0
Water Shuriken,Weather Ball Water,Water,6,14,0.42857142857142855,Water,55,-35,-1.5714285714285714,3.0
Water Shuriken,Weather Ball Rock,Water,6,14,0.42857142857142855,Rock,55,-35,-1.5714285714285714,3.0
Yawn,Rest,Normal,0,12,0.0,Normal,50,-35,-1.4285714285714286,3.0
Yawn,Body Slam,Normal,0,12,0.0,Normal,60,-35,-1.7142857142857142,3.0
Water Shuriken,Weather Ball Ice,Water,6,14,0.42857142857142855,Ice,55,-35,-1.5714285714285714,3.0
Yawn,Horn Attack,Normal,0,12,0.0,Normal,40,-35,-1.1428571428571428,3.0
Water Shuriken,Weather Ball Fire,Water,6,14,0.42857142857142855,Fire,55,-35,-1.5714285714285714,3.0
Yawn,Weather Ball Ice,Normal,0,12,0.0,Ice,55,-35,-1.5714285714285714,3.0
Yawn,Weather Ball Rock,Normal,0,12,0.0,Rock,55,-35,-1.5714285714285714,3.0
Incinerate,Fusion Flare,Fire,20,20,1.0,Fire,90,-45,-2.0,3.0
Yawn,Weather Ball Water,Normal,0,12,0.0,Water,55,-35,-1.5714285714285714,3.0
Incinerate,Shadow Bone,Fire,20,20,1.0,Ghost,80,-45,-1.7777777777777777,3.0
Volt Switch,Foul Play,Electric,12,16,0.75,Dark,70,-45,-1.5555555555555556,3.0
Incinerate,Synchronoise,Fire,20,20,1.0,Psychic,80,-50,-1.6,3.0
Incinerate,Aura Sphere,Fire,20,20,1.0,Fighting,100,-55,-1.8181818181818181,3.0
Yawn,Sacred Sword,Normal,0,12,0.0,Fighting,60,-35,-1.7142857142857142,3.0
Incinerate,Payback,Fire,20,20,1.0,Dark,110,-60,-1.8333333333333333,3.0
Incinerate,Rock Wrecker,Fire,20,20,1.0,Rock,110,-50,-2.2,3.0
Incinerate,Techno Blast Normal,Fire,20,20,1.0,Normal,120,-55,-2.1818181818181817,3.0
Yawn,Power Up Punch,Normal,0,12,0.0,Fighting,20,-35,-0.5714285714285714,3.0
Yawn,Razor Shell,Normal,0,12,0.0,Water,35,-35,-1.0,3.0
Incinerate,Techno Blast Burn,Fire,20,20,1.0,Fire,120,-55,-2.1818181818181817,3.0
Incinerate,Techno Blast Chill,Fire,20,20,1.0,Ice,120,-55,-2.1818181818181817,3.0
Incinerate,Lunge,Fire,20,20,1.0,Bug,60,-45,-1.3333333333333333,3.0
Yawn,Muddy Water,Normal,0,12,0.0,Water,35,-35,-1.0,3.0
Incinerate,Techno Blast Shock,Fire,20,20,1.0,Electric,120,-55,-2.1818181818181817,3.0
Incinerate,Fly,Fire,20,20,1.0,Flying,80,-45,-1.7777777777777777,3.0
Incinerate,Leaf Storm,Fire,20,20,1.0,Grass,130,-55,-2.3636363636363638,3.0
Incinerate,Tri Attack,Fire,20,20,1.0,Normal,65,-50,-1.3,3.0
Yawn,Fell Stinger,Normal,0,12,0.0,Bug,20,-35,-0.5714285714285714,3.0
Incinerate,Feather Dance,Fire,20,20,1.0,Flying,35,-50,-0.7,3.0
Yawn,Mirror Shot,Normal,0,12,0.0,Steel,35,-35,-1.0,3.0
Incinerate,Acrobatics,Fire,20,20,1.0,Flying,110,-60,-1.8333333333333333,3.0
Incinerate,Luster Purge,Fire,20,20,1.0,Psychic,120,-60,-2.0,3.0
Incinerate,Mist Ball,Fire,20,20,1.0,Psychic,120,-60,-2.0,3.0
Incinerate,Meteor Beam,Fire,20,20,1.0,Rock,120,-60,-2.0,3.0
Incinerate,Fusion Bolt,Fire,20,20,1.0,Electric,90,-45,-2.0,3.0
Incinerate,Techno Blast Water,Fire,20,20,1.0,Water,120,-55,-2.1818181818181817,3.0
Geomancy,Night Slash,Fairy,4,13,0.3076923076923077,Dark,50,-35,-1.4285714285714286,3.0
Volt Switch,Surf,Electric,12,16,0.75,Water,65,-40,-1.625,3.0
Bullet Seed,Horn Attack,Grass,5,13,0.38461538461538464,Normal,40,-35,-1.1428571428571428,3.0
Volt Switch,Mirror Shot,Electric,12,16,0.75,Steel,35,-35,-1.0,3.0
Volt Switch,Lunge,Electric,12,16,0.75,Bug,60,-45,-1.3333333333333333,3.0
Confusion,Razor Shell,Psychic,16,12,1.3333333333333333,Water,35,-35,-1.0,3.0
Infestation,Psycho Boost,Bug,6,12,0.5,Psychic,70,-35,-2.0,3.0
Confusion,Power Up Punch,Psychic,16,12,1.3333333333333333,Fighting,20,-35,-0.5714285714285714,3.0
Infestation,Weather Ball Fire,Bug,6,12,0.5,Fire,55,-35,-1.5714285714285714,3.0
Volt Switch,Magnet Bomb,Electric,12,16,0.75,Steel,70,-45,-1.5555555555555556,3.0
Infestation,Weather Ball Rock,Bug,6,12,0.5,Rock,55,-35,-1.5714285714285714,3.0
Confusion,Sacred Sword,Psychic,16,12,1.3333333333333333,Fighting,60,-35,-1.7142857142857142,3.0
Volt Switch,Super Power,Electric,12,16,0.75,Fighting,85,-40,-2.125,3.0
Geomancy,Cross Poison,Fairy,4,13,0.3076923076923077,Poison,50,-35,-1.4285714285714286,3.0
Volt Switch,X Scissor,Electric,12,16,0.75,Bug,65,-40,-1.625,3.0
Volt Switch,Sludge,Electric,12,16,0.75,Poison,50,-40,-1.25,3.0
Volt Switch,Acid Spray,Electric,12,16,0.75,Poison,20,-45,-0.4444444444444444,3.0
