Fast Name,Charged Name,Fast Type,Fast Power,Fast Energy,Fast Power Per Energy,Charged Type,Charged Power,Charged Energy,Charged Power Per Energy,Charged Rate
Poison Sting,Sand Attack,Poison,5,7,0.7142857142857143,Ground,4,7,0.5714285714285714,1.0
Bubble,Sand Attack,Water,12,14,0.8571428571428571,Ground,4,7,0.5714285714285714,1.0
Thunder Fang,Psywave,Electric,12,16,0.75,Psychic,4,7,0.5714285714285714,1.0
Karate Chop,Sand Attack,Fighting,8,10,0.8,Ground,4,7,0.5714285714285714,1.0
Ice Fang,Sand Attack,Ice,12,20,0.6,Ground,4,7,0.5714285714285714,1.0
Ice Fang,Metal Sound,Ice,12,20,0.6,Steel,6,9,0.6666666666666666,1.0
Yawn,Psywave,Normal,0,15,0.0,Psychic,4,7,0.5714285714285714,1.0
Hex,Water Gun Blastoise,Ghost,10,16,0.625,Water,10,6,1.6666666666666667,1.0
Present,Water Gun Blastoise,Normal,5,20,0.25,Water,10,6,1.6666666666666667,1.0
Karate Chop,Metal Sound,Fighting,8,10,0.8,Steel,6,9,0.6666666666666666,1.0
Ice Fang,Psywave,Ice,12,20,0.6,Psychic,4,7,0.5714285714285714,1.0
Yawn,Metal Sound,Normal,0,15,0.0,Steel,6,9,0.6666666666666666,1.0
Yawn,Sand Attack,Normal,0,15,0.0,Ground,4,7,0.5714285714285714,1.0
Double Kick,Water Gun Blastoise,Fighting,10,13,0.7692307692307693,Water,10,6,1.6666666666666667,1.0
Hidden Power,Psywave,Normal,15,15,1.0,Psychic,4,7,0.5714285714285714,1.0
Ice Shard,Psywave,Ice,12,12,1.0,Psychic,4,7,0.5714285714285714,1.0
Ice Shard,Metal Sound,Ice,12,12,1.0,Steel,6,9,0.6666666666666666,1.0
Quick Attack,Water Gun Blastoise,Normal,8,10,0.8,Water,10,6,1.6666666666666667,1.0
Ice Shard,Sand Attack,Ice,12,12,1.0,Ground,4,7,0.5714285714285714,1.0
Frost Breath,Sand Attack,Ice,10,8,1.25,Ground,4,7,0.5714285714285714,1.0
Sucker Punch,Psywave,Dark,7,8,0.875,Psychic,4,7,0.5714285714285714,1.0
Extrasensory,Metal Sound,Psychic,12,12,1.0,Steel,6,9,0.6666666666666666,1.0
Infestation,Psywave,Bug,10,14,0.7142857142857143,Psychic,4,7,0.5714285714285714,1.0
Infestation,Metal Sound,Bug,10,14,0.7142857142857143,Steel,6,9,0.6666666666666666,1.0
Infestation,Sand Attack,Bug,10,14,0.7142857142857143,Ground,4,7,0.5714285714285714,1.0
Fire Fang,Water Gun Blastoise,Fire,12,8,1.5,Water,10,6,1.6666666666666667,1.0
Extrasensory,Psywave,Psychic,12,12,1.0,Psychic,4,7,0.5714285714285714,1.0
Karate Chop,Psywave,Fighting,8,10,0.8,Psychic,4,7,0.5714285714285714,1.0
Leafage,Water Gun Blastoise,Grass,9,6,1.5,Water,10,6,1.6666666666666667,1.0
Present,Metal Sound,Normal,5,20,0.25,Steel,6,9,0.6666666666666666,1.0
Volt Switch,Water Gun Blastoise,Electric,14,21,0.6666666666666666,Water,10,6,1.6666666666666667,1.0
Hidden Power,Water Gun Blastoise,Normal,15,15,1.0,Water,10,6,1.6666666666666667,1.0
Present,Psywave,Normal,5,20,0.25,Psychic,4,7,0.5714285714285714,1.0
Frost Breath,Water Gun Blastoise,Ice,10,8,1.25,Water,10,6,1.6666666666666667,1.0
Frost Breath,Psywave,Ice,10,8,1.25,Psychic,4,7,0.5714285714285714,1.0
Present,Sand Attack,Normal,5,20,0.25,Ground,4,7,0.5714285714285714,1.0
Hidden Power,Metal Sound,Normal,15,15,1.0,Steel,6,9,0.6666666666666666,1.0
Confusion,Water Gun Blastoise,Psychic,20,15,1.3333333333333333,Water,10,6,1.6666666666666667,1.0
Mud Slap,Sand Attack,Ground,18,12,1.5,Ground,4,7,0.5714285714285714,1.0
Dragon Tail,Psywave,Dragon,15,9,1.6666666666666667,Psychic,4,7,0.5714285714285714,1.0
Mud Slap,Water Gun Blastoise,Ground,18,12,1.5,Water,10,6,1.6666666666666667,1.0
Bubble,Water Gun Blastoise,Water,12,14,0.8571428571428571,Water,10,6,1.6666666666666667,1.0
Iron Tail,Sand Attack,Steel,15,7,2.142857142857143,Ground,4,7,0.5714285714285714,1.0
Hex,Sand Attack,Ghost,10,16,0.625,Ground,4,7,0.5714285714285714,1.0
Air Slash,Water Gun Blastoise,Flying,14,10,1.4,Water,10,6,1.6666666666666667,1.0
Vine Whip,Water Gun Blastoise,Grass,7,6,1.1666666666666667,Water,10,6,1.6666666666666667,1.0
Iron Tail,Psywave,Steel,15,7,2.142857142857143,Psychic,4,7,0.5714285714285714,1.0
Dragon Tail,Metal Sound,Dragon,15,9,1.6666666666666667,Steel,6,9,0.6666666666666666,1.0
Dragon Tail,Sand Attack,Dragon,15,9,1.6666666666666667,Ground,4,7,0.5714285714285714,1.0
Geomancy,Water Gun Blastoise,Fairy,20,14,1.4285714285714286,Water,10,6,1.6666666666666667,1.0
Struggle Bug,Water Gun Blastoise,Bug,15,15,1.0,Water,10,6,1.6666666666666667,1.0
Hex,Metal Sound,Ghost,10,16,0.625,Steel,6,9,0.6666666666666666,1.0
Fury Cutter,Water Gun Blastoise,Bug,3,6,0.5,Water,10,6,1.6666666666666667,1.0
Splash,Water Gun Blastoise,Water,0,20,0.0,Water,10,6,1.6666666666666667,1.0
Bullet Punch,Sand Attack,Steel,9,10,0.9,Ground,4,7,0.5714285714285714,1.0
Ember,Water Gun Blastoise,Fire,10,10,1.0,Water,10,6,1.6666666666666667,1.0
Bullet Punch,Metal Sound,Steel,9,10,0.9,Steel,6,9,0.6666666666666666,1.0
Mud Slap,Metal Sound,Ground,18,12,1.5,Steel,6,9,0.6666666666666666,1.0
Mud Slap,Psywave,Ground,18,12,1.5,Psychic,4,7,0.5714285714285714,1.0
Take Down,Water Gun Blastoise,Normal,8,10,0.8,Water,10,6,1.6666666666666667,1.0
Hidden Power,Sand Attack,Normal,15,15,1.0,Ground,4,7,0.5714285714285714,1.0
Powder Snow,Water Gun Blastoise,Ice,6,15,0.4,Water,10,6,1.6666666666666667,1.0
Peck,Water Gun Blastoise,Flying,10,10,1.0,Water,10,6,1.6666666666666667,1.0
Fairy Wind,Psywave,Fairy,9,13,0.6923076923076923,Psychic,4,7,0.5714285714285714,1.0
Fairy Wind,Metal Sound,Fairy,9,13,0.6923076923076923,Steel,6,9,0.6666666666666666,1.0
Fairy Wind,Sand Attack,Fairy,9,13,0.6923076923076923,Ground,4,7,0.5714285714285714,1.0
Metal Claw,Psywave,Steel,8,7,1.1428571428571428,Psychic,4,7,0.5714285714285714,1.0
Ice Fang,Water Gun Blastoise,Ice,12,20,0.6,Water,10,6,1.6666666666666667,1.0
Wing Attack,Water Gun Blastoise,Flying,8,9,0.8888888888888888,Water,10,6,1.6666666666666667,1.0
Metal Claw,Sand Attack,Steel,8,7,1.1428571428571428,Ground,4,7,0.5714285714285714,1.0
Metal Claw,Water Gun Blastoise,Steel,8,7,1.1428571428571428,Water,10,6,1.6666666666666667,1.0
Bullet Punch,Psywave,Steel,9,10,0.9,Psychic,4,7,0.5714285714285714,1.0
Extrasensory,Sand Attack,Psychic,12,12,1.0,Ground,4,7,0.5714285714285714,1.0
Sucker Punch,Sand Attack,Dark,7,8,0.875,Ground,4,7,0.5714285714285714,1.0
Hex,Psywave,Ghost,10,16,0.625,Psychic,4,7,0.5714285714285714,1.0
Smack Down,Water Gun Blastoise,Rock,16,8,2.0,Water,10,6,1.6666666666666667,1.0
Bubble,Psywave,Water,12,14,0.8571428571428571,Psychic,4,7,0.5714285714285714,1.0
Water Shuriken,Sand Attack,Water,10,15,0.6666666666666666,Ground,4,7,0.5714285714285714,1.0
Psycho Cut,Water Gun Blastoise,Psychic,5,8,0.625,Water,10,6,1.6666666666666667,1.0
Water Shuriken,Metal Sound,Water,10,15,0.6666666666666666,Steel,6,9,0.6666666666666666,1.0
Volt Switch,Psywave,Electric,14,21,0.6666666666666666,Psychic,4,7,0.5714285714285714,1.0
Water Shuriken,Psywave,Water,10,15,0.6666666666666666,Psychic,4,7,0.5714285714285714,1.0
Air Slash,Psywave,Flying,14,10,1.4,Psychic,4,7,0.5714285714285714,1.0
Extrasensory,Water Gun Blastoise,Psychic,12,12,1.0,Water,10,6,1.6666666666666667,1.0
Air Slash,Metal Sound,Flying,14,10,1.4,Steel,6,9,0.6666666666666666,1.0
Air Slash,Sand Attack,Flying,14,10,1.4,Ground,4,7,0.5714285714285714,1.0
Fire Spin,Water Gun Blastoise,Fire,14,10,1.4,Water,10,6,1.6666666666666667,1.0
Karate Chop,Water Gun Blastoise,Fighting,8,10,0.8,Water,10,6,1.6666666666666667,1.0
Volt Switch,Metal Sound,Electric,14,21,0.6666666666666666,Steel,6,9,0.6666666666666666,1.0
Sucker Punch,Water Gun Blastoise,Dark,7,8,0.875,Water,10,6,1.6666666666666667,1.0
Confusion,Psywave,Psychic,20,15,1.3333333333333333,Psychic,4,7,0.5714285714285714,1.0
Confusion,Metal Sound,Psychic,20,15,1.3333333333333333,Steel,6,9,0.6666666666666666,1.0
Confusion,Sand Attack,Psychic,20,15,1.3333333333333333,Ground,4,7,0.5714285714285714,1.0
Ember,Sand Attack,Fire,10,10,1.0,Ground,4,7,0.5714285714285714,1.0
Ember,Metal Sound,Fire,10,10,1.0,Steel,6,9,0.6666666666666666,1.0
Charge Beam,Water Gun Blastoise,Electric,8,15,0.5333333333333333,Water,10,6,1.6666666666666667,1.0
Fairy Wind,Water Gun Blastoise,Fairy,9,13,0.6923076923076923,Water,10,6,1.6666666666666667,1.0
Razor Leaf,Water Gun Blastoise,Grass,13,7,1.8571428571428572,Water,10,6,1.6666666666666667,1.0
Poison Jab,Psywave,Poison,10,7,1.4285714285714286,Psychic,4,7,0.5714285714285714,1.0
Bubble,Metal Sound,Water,12,14,0.8571428571428571,Steel,6,9,0.6666666666666666,1.0
Ice Shard,Water Gun Blastoise,Ice,12,12,1.0,Water,10,6,1.6666666666666667,1.0
Ember,Psywave,Fire,10,10,1.0,Psychic,4,7,0.5714285714285714,1.0
Volt Switch,Sand Attack,Electric,14,21,0.6666666666666666,Ground,4,7,0.5714285714285714,1.0
Feint Attack,Metal Sound,Dark,10,9,1.1111111111111112,Steel,6,9,0.6666666666666666,1.0
Feint Attack,Sand Attack,Dark,10,9,1.1111111111111112,Ground,4,7,0.5714285714285714,1.0
Feint Attack,Psywave,Dark,10,9,1.1111111111111112,Psychic,4,7,0.5714285714285714,1.0
Geomancy,Psywave,Fairy,20,14,1.4285714285714286,Psychic,4,7,0.5714285714285714,1.0
Thunder Fang,Metal Sound,Electric,12,16,0.75,Steel,6,9,0.6666666666666666,1.0
Smack Down,Psywave,Rock,16,8,2.0,Psychic,4,7,0.5714285714285714,1.0
Double Kick,Sand Attack,Fighting,10,13,0.7692307692307693,Ground,4,7,0.5714285714285714,1.0
Iron Tail,Water Gun Blastoise,Steel,15,7,2.142857142857143,Water,10,6,1.6666666666666667,1.0
Double Kick,Metal Sound,Fighting,10,13,0.7692307692307693,Steel,6,9,0.6666666666666666,1.0
Splash,Sand Attack,Water,0,20,0.0,Ground,4,7,0.5714285714285714,1.0
Splash,Metal Sound,Water,0,20,0.0,Steel,6,9,0.6666666666666666,1.0
Acid,Sand Attack,Poison,9,8,1.125,Ground,4,7,0.5714285714285714,1.0
Double Kick,Psywave,Fighting,10,13,0.7692307692307693,Psychic,4,7,0.5714285714285714,1.0
Thunder Fang,Sand Attack,Electric,12,16,0.75,Ground,4,7,0.5714285714285714,1.0
Rock Throw,Sand Attack,Rock,12,7,1.7142857142857142,Ground,4,7,0.5714285714285714,1.0
Dragon Tail,Water Gun Blastoise,Dragon,15,9,1.6666666666666667,Water,10,6,1.6666666666666667,1.0
Rock Throw,Psywave,Rock,12,7,1.7142857142857142,Psychic,4,7,0.5714285714285714,1.0
Wing Attack,Metal Sound,Flying,8,9,0.8888888888888888,Steel,6,9,0.6666666666666666,1.0
Wing Attack,Psywave,Flying,8,9,0.8888888888888888,Psychic,4,7,0.5714285714285714,1.0
Geomancy,Sand Attack,Fairy,20,14,1.4285714285714286,Ground,4,7,0.5714285714285714,1.0
Acid,Psywave,Poison,9,8,1.125,Psychic,4,7,0.5714285714285714,1.0
Bug Bite,Water Gun Blastoise,Bug,5,6,0.8333333333333334,Water,10,6,1.6666666666666667,1.0
Splash,Psywave,Water,0,20,0.0,Psychic,4,7,0.5714285714285714,1.0
Geomancy,Metal Sound,Fairy,20,14,1.4285714285714286,Steel,6,9,0.6666666666666666,1.0
Magical Leaf,Water Gun Blastoise,Grass,16,16,1.0,Water,10,6,1.6666666666666667,1.0
Wing Attack,Sand Attack,Flying,8,9,0.8888888888888888,Ground,4,7,0.5714285714285714,1.0
Bullet Punch,Water Gun Blastoise,Steel,9,10,0.9,Water,10,6,1.6666666666666667,1.0
Incinerate,Sacred Sword,Fire,29,20,1.45,Fighting,55,-33,-1.6666666666666667,2.0
Incinerate,Frustration,Fire,29,20,1.45,Normal,10,-33,-0.30303030303030304,2.0
Present,Flame Charge,Normal,5,20,0.25,Fire,70,-33,-2.121212121212121,2.0
Incinerate,Fissure,Fire,29,20,1.45,Ground,9001,-25,-360.04,2.0
Poison Jab,Metal Sound,Poison,10,7,1.4285714285714286,Steel,6,9,0.6666666666666666,2.0
Incinerate,Horn Drill,Fire,29,20,1.45,Normal,9000,-25,-360.0,2.0
Splash,Weather Ball Normal,Water,0,20,0.0,Normal,55,-33,-1.6666666666666667,2.0
Present,Weather Ball Water,Normal,5,20,0.25,Water,55,-33,-1.6666666666666667,2.0
Incinerate,Power Up Punch,Fire,29,20,1.45,Fighting,50,-33,-1.5151515151515151,2.0
Incinerate,Return,Fire,29,20,1.45,Normal,35,-33,-1.0606060606060606,2.0
Present,Lunge,Normal,5,20,0.25,Bug,55,-33,-1.6666666666666667,2.0
Double Kick,Fissure,Fighting,10,13,0.7692307692307693,Ground,9001,-25,-360.04,2.0
Present,X Scissor,Normal,5,20,0.25,Bug,45,-33,-1.3636363636363635,2.0
Incinerate,Razor Shell,Fire,29,20,1.45,Water,45,-33,-1.3636363636363635,2.0
Incinerate,Crunch,Fire,29,20,1.45,Dark,70,-33,-2.121212121212121,2.0
Incinerate,Blaze Kick,Fire,29,20,1.45,Fire,45,-33,-1.3636363636363635,2.0
Present,Brick Break,Normal,5,20,0.25,Fighting,40,-33,-1.2121212121212122,2.0
Incinerate,Muddy Water,Fire,29,20,1.45,Water,50,-33,-1.5151515151515151,2.0
Incinerate,Weather Ball Water,Fire,29,20,1.45,Water,55,-33,-1.6666666666666667,2.0
Incinerate,Weather Ball Rock,Fire,29,20,1.45,Rock,55,-33,-1.6666666666666667,2.0
Volt Switch,Sacred Sword,Electric,14,21,0.6666666666666666,Fighting,55,-33,-1.6666666666666667,2.0
Incinerate,Weather Ball Ice,Fire,29,20,1.45,Ice,55,-33,-1.6666666666666667,2.0
Incinerate,Weather Ball Fire,Fire,29,20,1.45,Fire,55,-33,-1.6666666666666667,2.0
Present,Body Slam,Normal,5,20,0.25,Normal,50,-33,-1.5151515151515151,2.0
Present,Rest,Normal,5,20,0.25,Normal,50,-33,-1.5151515151515151,2.0
Present,Wrap Green,Normal,5,20,0.25,Normal,25,-33,-0.7575757575757576,2.0
Present,Wrap Pink,Normal,5,20,0.25,Normal,25,-33,-0.7575757575757576,2.0
Volt Switch,Fissure,Electric,14,21,0.6666666666666666,Ground,9001,-25,-360.04,2.0
Present,Leaf Blade,Normal,5,20,0.25,Grass,70,-33,-2.121212121212121,2.0
Present,Fire Punch,Normal,5,20,0.25,Fire,55,-33,-1.6666666666666667,2.0
Present,Icy Wind,Normal,5,20,0.25,Ice,60,-33,-1.8181818181818181,2.0
Lick,Metal Sound,Ghost,5,6,0.8333333333333334,Steel,6,9,0.6666666666666666,2.0
Present,Sand Tomb,Normal,5,20,0.25,Ground,60,-33,-1.8181818181818181,2.0
Lick,Sand Attack,Ghost,5,6,0.8333333333333334,Ground,4,7,0.5714285714285714,2.0
Present,Rock Blast,Normal,5,20,0.25,Rock,50,-33,-1.5151515151515151,2.0
Incinerate,Drain Punch,Fire,29,20,1.45,Fighting,50,-33,-1.5151515151515151,2.0
Present,Weather Ball Ice,Normal,5,20,0.25,Ice,55,-33,-1.6666666666666667,2.0
Present,Weather Ball Fire,Normal,5,20,0.25,Fire,55,-33,-1.6666666666666667,2.0
Dragon Breath,Water Gun Blastoise,Dragon,6,4,1.5,Water,10,6,1.6666666666666667,2.0
Present,Doom Desire,Normal,5,20,0.25,Steel,70,-33,-2.121212121212121,2.0
Incinerate,Leaf Tornado,Fire,29,20,1.45,Grass,45,-33,-1.3636363636363635,2.0
Present,Weather Ball Rock,Normal,5,20,0.25,Rock,55,-33,-1.6666666666666667,2.0
Incinerate,Fell Stinger,Fire,29,20,1.45,Bug,50,-33,-1.5151515151515151,2.0
Double Kick,Horn Drill,Fighting,10,13,0.7692307692307693,Normal,9000,-25,-360.0,2.0
Incinerate,Doom Desire,Fire,29,20,1.45,Steel,70,-33,-2.121212121212121,2.0
Incinerate,Mirror Shot,Fire,29,20,1.45,Steel,50,-33,-1.5151515151515151,2.0
Present,Crunch,Normal,5,20,0.25,Dark,70,-33,-2.121212121212121,2.0
Incinerate,Lunge,Fire,29,20,1.45,Bug,55,-33,-1.6666666666666667,2.0
Present,Silver Wind,Normal,5,20,0.25,Bug,70,-33,-2.121212121212121,2.0
Present,Horn Attack,Normal,5,20,0.25,Normal,40,-33,-1.2121212121212122,2.0
Lick,Psywave,Ghost,5,6,0.8333333333333334,Psychic,4,7,0.5714285714285714,2.0
Confusion,Horn Drill,Psychic,20,15,1.3333333333333333,Normal,9000,-25,-360.0,2.0
Present,Leaf Tornado,Normal,5,20,0.25,Grass,45,-33,-1.3636363636363635,2.0
Shadow Claw,Metal Sound,Ghost,9,6,1.5,Steel,6,9,0.6666666666666666,2.0
Volt Switch,Myst Fire,Electric,14,21,0.6666666666666666,Fire,60,-33,-1.8181818181818181,2.0
Volt Switch,Double Iron Bash,Electric,14,21,0.6666666666666666,Steel,70,-33,-2.121212121212121,2.0
Volt Switch,Breaking Swipe,Electric,14,21,0.6666666666666666,Dragon,35,-33,-1.0606060606060606,2.0
Shadow Claw,Sand Attack,Ghost,9,6,1.5,Ground,4,7,0.5714285714285714,2.0
Volt Switch,Sand Tomb,Electric,14,21,0.6666666666666666,Ground,60,-33,-1.8181818181818181,2.0
Splash,Brutal Swing,Water,0,20,0.0,Dark,65,-33,-1.9696969696969697,2.0
Splash,X Scissor,Water,0,20,0.0,Bug,45,-33,-1.3636363636363635,2.0
Dragon Breath,Sand Attack,Dragon,6,4,1.5,Ground,4,7,0.5714285714285714,2.0
Dragon Breath,Psywave,Dragon,6,4,1.5,Psychic,4,7,0.5714285714285714,2.0
Incinerate,Volt Tackle,Fire,29,20,1.45,Electric,90,-33,-2.727272727272727,2.0
Incinerate,Spirit Shackle,Fire,29,20,1.45,Ghost,70,-33,-2.121212121212121,2.0
Present,Volt Tackle,Normal,5,20,0.25,Electric,90,-33,-2.727272727272727,2.0
Present,Spirit Shackle,Normal,5,20,0.25,Ghost,70,-33,-2.121212121212121,2.0
Fairy Wind,Horn Drill,Fairy,9,13,0.6923076923076923,Normal,9000,-25,-360.0,2.0
Splash,Icicle Spear,Water,0,20,0.0,Ice,60,-33,-1.8181818181818181,2.0
Incinerate,Triple Axel,Fire,29,20,1.45,Ice,60,-33,-1.8181818181818181,2.0
Shadow Claw,Psywave,Ghost,9,6,1.5,Psychic,4,7,0.5714285714285714,2.0
Fairy Wind,Fissure,Fairy,9,13,0.6923076923076923,Ground,9001,-25,-360.04,2.0
Volt Switch,Liquidation,Electric,14,21,0.6666666666666666,Water,70,-33,-2.121212121212121,2.0
Splash,Volt Tackle,Water,0,20,0.0,Electric,90,-33,-2.727272727272727,2.0
Smack Down,Metal Sound,Rock,16,8,2.0,Steel,6,9,0.6666666666666666,2.0
Volt Switch,Spirit Shackle,Electric,14,21,0.6666666666666666,Ghost,70,-33,-2.121212121212121,2.0
Splash,Breaking Swipe,Water,0,20,0.0,Dragon,35,-33,-1.0606060606060606,2.0
Splash,Double Iron Bash,Water,0,20,0.0,Steel,70,-33,-2.121212121212121,2.0
Splash,Myst Fire,Water,0,20,0.0,Fire,60,-33,-1.8181818181818181,2.0
Splash,Liquidation,Water,0,20,0.0,Water,70,-33,-2.121212121212121,2.0
Volt Switch,Volt Tackle,Electric,14,21,0.6666666666666666,Electric,90,-33,-2.727272727272727,2.0
Splash,Magma Storm,Water,0,20,0.0,Fire,75,-33,-2.272727272727273,2.0
Splash,Triple Axel,Water,0,20,0.0,Ice,60,-33,-1.8181818181818181,2.0
Struggle Bug,Fissure,Bug,15,15,1.0,Ground,9001,-25,-360.04,2.0
Struggle Bug,Horn Drill,Bug,15,15,1.0,Normal,9000,-25,-360.0,2.0
Tackle,Water Gun Blastoise,Normal,5,5,1.0,Water,10,6,1.6666666666666667,2.0
Water Gun,Water Gun Blastoise,Water,5,5,1.0,Water,10,6,1.6666666666666667,2.0
Volt Switch,Triple Axel,Electric,14,21,0.6666666666666666,Ice,60,-33,-1.8181818181818181,2.0
Volt Switch,Magma Storm,Electric,14,21,0.6666666666666666,Fire,75,-33,-2.272727272727273,2.0
Splash,Spirit Shackle,Water,0,20,0.0,Ghost,70,-33,-2.121212121212121,2.0
Splash,Obstruct,Water,0,20,0.0,Dark,20,-33,-0.6060606060606061,2.0
Acid,Metal Sound,Poison,9,8,1.125,Steel,6,9,0.6666666666666666,2.0
Incinerate,Magma Storm,Fire,29,20,1.45,Fire,75,-33,-2.272727272727273,2.0
Present,Triple Axel,Normal,5,20,0.25,Ice,60,-33,-1.8181818181818181,2.0
Present,Magma Storm,Normal,5,20,0.25,Fire,75,-33,-2.272727272727273,2.0
Present,Fissure,Normal,5,20,0.25,Ground,9001,-25,-360.04,2.0
Incinerate,Icicle Spear,Fire,29,20,1.45,Ice,60,-33,-1.8181818181818181,2.0
Present,Horn Drill,Normal,5,20,0.25,Normal,9000,-25,-360.0,2.0
Present,Return,Normal,5,20,0.25,Normal,35,-33,-1.0606060606060606,2.0
Incinerate,Psychic Fangs,Fire,29,20,1.45,Psychic,30,-33,-0.9090909090909091,2.0
Incinerate,Weather Ball Normal,Fire,29,20,1.45,Normal,55,-33,-1.6666666666666667,2.0
Volt Switch,Icicle Spear,Electric,14,21,0.6666666666666666,Ice,60,-33,-1.8181818181818181,2.0
Incinerate,V Create,Fire,29,20,1.45,Fire,95,-33,-2.878787878787879,2.0
Present,Frustration,Normal,5,20,0.25,Normal,10,-33,-0.30303030303030304,2.0
Present,Power Up Punch,Normal,5,20,0.25,Fighting,50,-33,-1.5151515151515151,2.0
Volt Switch,Psychic Fangs,Electric,14,21,0.6666666666666666,Psychic,30,-33,-0.9090909090909091,2.0
Present,Razor Shell,Normal,5,20,0.25,Water,45,-33,-1.3636363636363635,2.0
Present,Blaze Kick,Normal,5,20,0.25,Fire,45,-33,-1.3636363636363635,2.0
Present,Muddy Water,Normal,5,20,0.25,Water,50,-33,-1.5151515151515151,2.0
Volt Switch,Weather Ball Normal,Electric,14,21,0.6666666666666666,Normal,55,-33,-1.6666666666666667,2.0
Present,Drain Punch,Normal,5,20,0.25,Fighting,50,-33,-1.5151515151515151,2.0
Volt Switch,V Create,Electric,14,21,0.6666666666666666,Fire,95,-33,-2.878787878787879,2.0
Incinerate,Brutal Swing,Fire,29,20,1.45,Dark,65,-33,-1.9696969696969697,2.0
Present,Sacred Sword,Normal,5,20,0.25,Fighting,55,-33,-1.6666666666666667,2.0
Incinerate,Obstruct,Fire,29,20,1.45,Dark,20,-33,-0.6060606060606061,2.0
Present,V Create,Normal,5,20,0.25,Fire,95,-33,-2.878787878787879,2.0
Incinerate,Liquidation,Fire,29,20,1.45,Water,70,-33,-2.121212121212121,2.0
Incinerate,Myst Fire,Fire,29,20,1.45,Fire,60,-33,-1.8181818181818181,2.0
Volt Switch,Obstruct,Electric,14,21,0.6666666666666666,Dark,20,-33,-0.6060606060606061,2.0
Incinerate,Double Iron Bash,Fire,29,20,1.45,Steel,70,-33,-2.121212121212121,2.0
Present,Liquidation,Normal,5,20,0.25,Water,70,-33,-2.121212121212121,2.0
Present,Myst Fire,Normal,5,20,0.25,Fire,60,-33,-1.8181818181818181,2.0
Incinerate,Breaking Swipe,Fire,29,20,1.45,Dragon,35,-33,-1.0606060606060606,2.0
Present,Double Iron Bash,Normal,5,20,0.25,Steel,70,-33,-2.121212121212121,2.0
Present,Fell Stinger,Normal,5,20,0.25,Bug,50,-33,-1.5151515151515151,2.0
Present,Breaking Swipe,Normal,5,20,0.25,Dragon,35,-33,-1.0606060606060606,2.0
Present,Obstruct,Normal,5,20,0.25,Dark,20,-33,-0.6060606060606061,2.0
Splash,Psychic Fangs,Water,0,20,0.0,Psychic,30,-33,-0.9090909090909091,2.0
Volt Switch,Brutal Swing,Electric,14,21,0.6666666666666666,Dark,65,-33,-1.9696969696969697,2.0
Present,Brutal Swing,Normal,5,20,0.25,Dark,65,-33,-1.9696969696969697,2.0
Thunder Shock,Metal Sound,Electric,5,8,0.625,Steel,6,9,0.6666666666666666,2.0
Present,Icicle Spear,Normal,5,20,0.25,Ice,60,-33,-1.8181818181818181,2.0
Present,Psychic Fangs,Normal,5,20,0.25,Psychic,30,-33,-0.9090909090909091,2.0
Present,Weather Ball Normal,Normal,5,20,0.25,Normal,55,-33,-1.6666666666666667,2.0
Confusion,Fissure,Psychic,20,15,1.3333333333333333,Ground,9001,-25,-360.04,2.0
Volt Switch,Horn Drill,Electric,14,21,0.6666666666666666,Normal,9000,-25,-360.0,2.0
Present,Mirror Shot,Normal,5,20,0.25,Steel,50,-33,-1.5151515151515151,2.0
Incinerate,Rock Blast,Fire,29,20,1.45,Rock,50,-33,-1.5151515151515151,2.0
Splash,Crunch,Water,0,20,0.0,Dark,70,-33,-2.121212121212121,2.0
Ice Fang,Magnet Bomb,Ice,12,20,0.6,Steel,70,-33,-2.121212121212121,2.0
Ice Fang,Ominous Wind,Ice,12,20,0.6,Ghost,50,-33,-1.5151515151515151,2.0
Ice Fang,Shadow Punch,Ice,12,20,0.6,Ghost,40,-33,-1.2121212121212122,2.0
Ice Fang,Shadow Sneak,Ice,12,20,0.6,Ghost,50,-33,-1.5151515151515151,2.0
Gust,Wrap,Flying,25,20,1.25,Normal,60,-33,-1.8181818181818181,2.0
Ice Fang,Ancient Power,Ice,12,20,0.6,Rock,70,-33,-2.121212121212121,2.0
Ice Fang,Psyshock,Ice,12,20,0.6,Psychic,65,-33,-1.9696969696969697,2.0
Ice Fang,Seed Bomb,Ice,12,20,0.6,Grass,55,-33,-1.6666666666666667,2.0
Ice Fang,Aqua Tail,Ice,12,20,0.6,Water,50,-33,-1.5151515151515151,2.0
Ice Fang,Aqua Jet,Ice,12,20,0.6,Water,45,-33,-1.3636363636363635,2.0
Gust,Sludge,Flying,25,20,1.25,Poison,50,-33,-1.5151515151515151,2.0
Ice Fang,Low Sweep,Ice,12,20,0.6,Fighting,40,-33,-1.2121212121212122,2.0
Cut,Psywave,Normal,5,5,1.0,Psychic,4,7,0.5714285714285714,2.0
Cut,Metal Sound,Normal,5,5,1.0,Steel,6,9,0.6666666666666666,2.0
Ice Fang,Thunder Punch,Ice,12,20,0.6,Electric,45,-33,-1.3636363636363635,2.0
Gust,Vice Grip,Flying,25,20,1.25,Normal,35,-33,-1.0606060606060606,2.0
Ice Fang,Volt Tackle,Ice,12,20,0.6,Electric,90,-33,-2.727272727272727,2.0
Ice Fang,Spirit Shackle,Ice,12,20,0.6,Ghost,70,-33,-2.121212121212121,2.0
